word,length,type,hsk_levels,appears_in_multiple_levels
修理,2,compound,4,no
修补,2,compound,7,no
修订,2,compound,7,no
修路,2,compound,7,no
修车,2,compound,6,no
修长,2,compound,7,no
俯首,2,compound,7,no
俱乐部,3,compound,5,no
倍,1,single,4,no
倒,1,single,2,no
倒下,2,compound,7,no
倒卖,2,compound,7,no
倒塌,2,compound,7,no
倒数,2,compound,7,no
倒是,2,compound,5,no
倒计时,3,compound,7,no
倒车,2,compound,4,no
倒闭,2,compound,4,no
倒霉,2,compound,7,no
倔,1,single,7,no
倔强,2,compound,7,no
倘若,2,compound,7,no
候选人,3,compound,7,no
倚,1,single,7,no
借,1,single,2,no
借助,2,compound,7,no
借口,2,compound,7,no
借条,2,compound,7,no
借用,2,compound,7,no
借鉴,2,compound,6,no
倡导,2,compound,5,no
倡议,2,compound,7,no
债,1,single,6,no
债务,2,compound,7,no
值,1,single,3,no
值得,2,compound,3,no
值班,2,compound,5,no
值钱,2,compound,7,no
倾向,2,compound,6,no
倾听,2,compound,7,no
倾家荡产,4,compound,7,no
倾斜,2,compound,7,no
倾诉,2,compound,7,no
倾销,2,compound,7,no
假,1,single,2,no
假使,2,compound,7,no
假冒,2,compound,7,no
假如,2,compound,4,no
假定,2,compound,7,no
假日,2,compound,6,no
假期,2,compound,2,no
假装,2,compound,7,no
假设,2,compound,7,no
偏,1,single,6,no
偏偏,2,compound,7,no
偏僻,2,compound,7,no
偏向,2,compound,7,no
偏差,2,compound,7,no
偏方,2,compound,7,no
偏见,2,compound,7,no
偏远,2,compound,7,no
做,1,single,1,no
做到,2,compound,2,no
做客,2,compound,3,no
做梦,2,compound,4,no
做法,2,compound,2,no
做生意,3,compound,7,no
做证,2,compound,7,no
做饭,2,compound,2,no
停,1,single,2,no
停下,2,compound,4,no
停业,2,compound,7,no
停放,2,compound,7,no
停止,2,compound,3,no
停泊,2,compound,7,no
停电,2,compound,7,no
停留,2,compound,5,no
停车,2,compound,2,no
停车位,3,compound,7,no
停车场,3,compound,2,no
停顿,2,compound,7,no
健全,2,compound,5,no
健壮,2,compound,7,no
健康,2,compound,2,no
健美,2,compound,7,no
健身,2,compound,4,no
偶像,2,compound,5,no
偶尔,2,compound,5,no
偶然,2,compound,5,no
偷,1,single,5,no
偷偷,2,compound,5,no
偷懒,2,compound,7,no
偷看,2,compound,7,no
偷窥,2,compound,7,no
偿还,2,compound,7,no
傍晚,2,compound,6,no
储备,2,compound,7,no
储存,2,compound,6,no
储蓄,2,compound,7,no
催,1,single,7,no
催促,2,compound,7,no
催眠,2,compound,7,no
傲,1,single,7,no
傲慢,2,compound,7,no
傻,1,single,5,no
傻瓜,2,compound,7,no
像,1,single,2,no
像样,2,compound,7,no
僧人,2,compound,7,no
僵,1,single,7,no
僵化,2,compound,7,no
僵局,2,compound,7,no
僻静,2,compound,7,no
儒学,2,compound,7,no
儒家,2,compound,7,no
儿女,2,compound,5,no
儿子,2,compound,1,no
儿科,2,compound,6,no
儿童,2,compound,4,no
允许,2,compound,6,no
元,1,single,1,no
元宵节,3,compound,7,no
元旦,2,compound,5,no
元素,2,compound,6,no
元老,2,compound,7,no
元首,2,compound,7,no
兄弟,2,compound,4,no
充,1,single,7,no
充分,2,compound,4,no
充实,2,compound,7,no
充当,2,compound,7,no
充沛,2,compound,7,no
充满,2,compound,3,no
充电,2,compound,4,no
充电器,3,compound,4,no
充足,2,compound,5,no
兆头,2,compound,7,no
先,1,single,1,no
先例,2,compound,7,no
先前,2,compound,5,no
先后,2,compound,5,no
先天,2,compound,7,no
先生,2,compound,1,no
先进,2,compound,3,no
先锋,2,compound,6,no
光,1,single,3,no
光临,2,compound,4,no
光彩,2,compound,7,no
光明,2,compound,3,no
光明磊落,4,compound,7,no
光泽,2,compound,7,no
光滑,2,compound,7,no
光环,2,compound,7,no
光盘,2,compound,4,no
光碟,2,compound,7,no
光线,2,compound,5,no
光缆,2,compound,7,no
光芒,2,compound,7,no
光荣,2,compound,5,no
光辉,2,compound,6,no
光顾,2,compound,7,no
克,1,single,2,no
克制,2,compound,7,no
克服,2,compound,3,no
克隆,2,compound,7,no
免,1,single,7,no
免不了,3,compound,7,no
免得,2,compound,6,no
免疫,2,compound,7,no
免职,2,compound,7,no
免费,2,compound,4,no
免除,2,compound,7,no
兑换,2,compound,7,no
兑现,2,compound,7,no
兔,1,single,5,no
党,1,single,6,no
兜,1,single,7,no
兜儿,2,compound,7,no
兜售,2,compound,7,no
兢兢业业,4,compound,7,no
入,1,single,6,no
入侵,2,compound,7,no
入口,2,compound,2,no
入场,2,compound,7,no
入场券,3,compound,7,no
入境,2,compound,7,no
入学,2,compound,6,no
入手,2,compound,7,no
入选,2,compound,7,no
入门,2,compound,5,no
全,1,single,2,no
全世界,3,compound,5,no
全体,2,compound,2,no
全力,2,compound,6,no
全力以赴,4,compound,7,no
全国,2,compound,2,no
全场,2,compound,3,no
全家,2,compound,2,no
全局,2,compound,7,no
全年,2,compound,2,no
全心全意,4,compound,7,no
全文,2,compound,7,no
全新,2,compound,6,no
全方位,3,compound,7,no
全球,2,compound,3,no
全程,2,compound,7,no
全能,2,compound,7,no
全身,2,compound,2,no
全部,2,compound,2,no
全都,2,compound,5,no
全长,2,compound,7,no
全面,2,compound,3,no
八,1,single,1,no
八卦,2,compound,7,no
公,1,single,6,no
公主,2,compound,6,no
公事,2,compound,7,no
公交车,3,compound,2,no
公仆,2,compound,7,no
公众,2,compound,6,no
公元,2,compound,4,no
公共,2,compound,3,no
公共场所,4,compound,7,no
公共汽车,4,compound,2,no
公关,2,compound,7,no
公函,2,compound,7,no
公务,2,compound,7,no
公务员,3,compound,3,no
公司,2,compound,2,no
公告,2,compound,5,no
公园,2,compound,2,no
公墓,2,compound,7,no
公安,2,compound,6,no
公安局,3,compound,7,no
公寓,2,compound,7,no
公布,2,compound,3,no
公平,2,compound,2,no
公开,2,compound,3,no
公开信,3,compound,7,no
公式,2,compound,5,no
公斤,2,compound,2,no
公款,2,compound,7,no
公正,2,compound,5,no
公民,2,compound,3,no
公然,2,compound,7,no
公用,2,compound,7,no
公益,2,compound,7,no
公益性,3,compound,7,no
公示,2,compound,7,no
公积金,3,compound,7,no
公立,2,compound,7,no
公约,2,compound,7,no
公职,2,compound,7,no
公认,2,compound,5,no
公证,2,compound,7,no
公费,2,compound,7,no
公路,2,compound,2,no
公车,2,compound,7,no
公道,2,compound,7,no
公里,2,compound,2,no
公顷,2,compound,7,no
公鸡,2,compound,6,no
六,1,single,1,no
共,1,single,4,no
共享,2,compound,5,no
共同,2,compound,3,no
共同体,3,compound,7,no
共性,2,compound,7,no
共有,2,compound,3,no
共计,2,compound,5,no
共识,2,compound,7,no
共鸣,2,compound,7,no
关,1,single,1,no
关上,2,compound,1,no
关于,2,compound,4,no
关头,2,compound,7,no
关心,2,compound,2,no
关怀,2,compound,5,no
关掉,2,compound,7,no
关机,2,compound,2,no
关注,2,compound,3,no
关照,2,compound,7,no
关爱,2,compound,6,no
关税,2,compound,7,no
关系,2,compound,3,no
关联,2,compound,6,no
关节,2,compound,7,no
关键,2,compound,5,no
关闭,2,compound,4,no
兴奋,2,compound,4,no
兴奋剂,3,compound,7,no
兴建,2,compound,7,no
兴旺,2,compound,6,no
兴致,2,compound,7,no
兴起,2,compound,7,no
兴趣,2,compound,4,no
兴高采烈,4,compound,7,no
兵,1,single,4,no
其,1,single,5,no
其中,2,compound,2,no
其他,2,compound,2,no
其余,2,compound,4,no
其后,2,compound,7,no
其实,2,compound,3,no
其次,2,compound,3,no
其间,2,compound,7,no
具体,2,compound,3,no
具备,2,compound,4,no
具有,2,compound,3,no
典型,2,compound,4,no
典礼,2,compound,5,no
典范,2,compound,7,no
兹,1,single,7,no
养,1,single,2,no
养成,2,compound,4,no
养殖,2,compound,7,no
养活,2,compound,7,no
养生,2,compound,7,no
养老,2,compound,6,no
养老金,3,compound,7,no
养老院,3,compound,7,no
兼,1,single,7,no
兼任,2,compound,7,no
兼容,2,compound,7,no
兼职,2,compound,7,no
兼顾,2,compound,7,no
内,1,single,3,no
内向,2,compound,7,no
内在,2,compound,5,no
内地,2,compound,6,no
内外,2,compound,6,no
内存,2,compound,7,no
内容,2,compound,3,no
内幕,2,compound,7,no
内心,2,compound,3,no
内涵,2,compound,7,no
内科,2,compound,4,no
内行,2,compound,7,no
内衣,2,compound,6,no
内部,2,compound,4,no
内阁,2,compound,7,no
内需,2,compound,7,no
册,1,single,5,no
再,1,single,1,no
再三,2,compound,4,no
再也,2,compound,5,no
再度,2,compound,7,no
再次,2,compound,5,no
再现,2,compound,7,no
再生,2,compound,6,no
再见,2,compound,1,no
再说,2,compound,6,no
冒,1,single,5,no
冒充,2,compound,7,no
冒昧,2,compound,7,no
冒犯,2,compound,7,no
冒险,2,compound,7,no
冗长,2,compound,7,no
写,1,single,1,no
写作,2,compound,3,no
写字台,3,compound,6,no
写字楼,3,compound,6,no
写照,2,compound,7,no
军事,2,compound,6,no
军人,2,compound,5,no
军官,2,compound,7,no
军舰,2,compound,6,no
军队,2,compound,6,no
农业,2,compound,3,no
农产品,3,compound,5,no
农作物,3,compound,7,no
农历,2,compound,7,no
农场,2,compound,7,no
农村,2,compound,3,no
农民,2,compound,3,no
农民工,3,compound,7,no
冠军,2,compound,5,no
冤,1,single,7,no
冤枉,2,compound,7,no
冬天,2,compound,2,no
冬季,2,compound,4,no
冰,1,single,4,no
冰山,2,compound,7,no
冰棍儿,3,compound,7,no
冰箱,2,compound,4,no
冰雪,2,compound,4,no
冲,1,single,4,no
冲击,2,compound,6,no
冲刺,2,compound,7,no
冲动,2,compound,5,no
冲撞,2,compound,7,no
冲洗,2,compound,7,no
冲浪,2,compound,7,no
冲突,2,compound,5,no
决不,2,compound,5,no
决定,2,compound,3,no
决心,2,compound,3,no
决策,2,compound,6,no
决议,2,compound,7,no
决赛,2,compound,3,no
况且,2,compound,7,no
冷,1,single,1,no
冷冻,2,compound,7,no
冷战,2,compound,7,no
冷气,2,compound,6,no
冷水,2,compound,6,no
冷淡,2,compound,7,no
冷漠,2,compound,7,no
冷笑,2,compound,7,no
冷落,2,compound,7,no
冷酷,2,compound,7,no
冷酷无情,4,compound,7,no
冷门,2,compound,7,no
冷静,2,compound,4,no
冻,1,single,5,no
冻结,2,compound,7,no
净,1,single,6,no
净化,2,compound,7,no
凄凉,2,compound,7,no
准,1,single,3,no
准则,2,compound,7,no
准备,2,compound,1,no
准时,2,compound,4,no
准确,2,compound,2,no
准许,2,compound,7,no
凉,1,single,2,no
凉快,2,compound,2,no
凉水,2,compound,3,no
凉爽,2,compound,7,no
凉鞋,2,compound,6,no
凌晨,2,compound,7,no
减,1,single,4,no
减免,2,compound,7,no
减压,2,compound,7,no
减少,2,compound,4,no
减弱,2,compound,7,no
减肥,2,compound,4,no
减轻,2,compound,5,no
减速,2,compound,7,no
凑,1,single,7,no
凑合,2,compound,7,no
凑巧,2,compound,7,no
凝固,2,compound,7,no
凝聚,2,compound,7,no
几,1,single,1,no
几乎,2,compound,4,no
几率,2,compound,7,no
凡,1,single,7,no
凡是,2,compound,6,no
凤凰,2,compound,7,no
凭,1,single,5,no
凭借,2,compound,7,no
凭着,2,compound,7,no
凭证,2,compound,7,no
凯歌,2,compound,7,no
凳子,2,compound,7,no
凶,1,single,6,no
凶恶,2,compound,7,no
凶手,2,compound,6,no
凶残,2,compound,7,no
凶狠,2,compound,7,no
凶猛,2,compound,7,no
凸,1,single,7,no
凸显,2,compound,7,no
凹,1,single,7,no
出,1,single,1,no
出丑,2,compound,7,no
出主意,3,compound,7,no
出事,2,compound,6,no
出于,2,compound,5,no
出人意料,4,compound,7,no
出任,2,compound,7,no
出众,2,compound,7,no
出入,2,compound,6,no
出具,2,compound,7,no
出动,2,compound,6,no
出卖,2,compound,7,no
出厂,2,compound,7,no
出去,2,compound,1,no
出发,2,compound,2,no
出发点,3,compound,7,no
出口,2,compound,2,no
出口成章,4,compound,7,no
出台,2,compound,6,no
出名,2,compound,6,no
出售,2,compound,4,no
出国,2,compound,2,no
出土,2,compound,7,no
出场,2,compound,6,no
出境,2,compound,7,no
出头,2,compound,7,no
出局,2,compound,7,no
出山,2,compound,7,no
出差,2,compound,5,no
出席,2,compound,4,no
出息,2,compound,7,no
出手,2,compound,7,no
出来,2,compound,1,no
出毛病,3,compound,7,no
出汗,2,compound,5,no
出洋相,3,compound,7,no
出游,2,compound,7,no
出演,2,compound,7,no
出版,2,compound,5,no
出版社,3,compound,7,no
出现,2,compound,2,no
出生,2,compound,2,no
出示,2,compound,7,no
出租,2,compound,2,no
出租车,3,compound,2,no
出自,2,compound,7,no
出色,2,compound,4,no
出血,2,compound,7,no
出行,2,compound,6,no
出访,2,compound,6,no
出资,2,compound,7,no
出走,2,compound,7,no
出路,2,compound,6,no
出身,2,compound,7,no
出道,2,compound,7,no
出门,2,compound,2,no
出院,2,compound,2,no
出难题,3,compound,7,no
出面,2,compound,6,no
出风头,3,compound,7,no
函授,2,compound,7,no
凿,1,single,7,no
刀,1,single,3,no
刁难,2,compound,7,no
分,1,single,1,no
分为,2,compound,4,no
分之,2,compound,4,no
分享,2,compound,5,no
分别,2,compound,3,no
分割,2,compound,7,no
分化,2,compound,7,no
分外,2,compound,7,no
分寸,2,compound,7,no
分工,2,compound,6,no
分布,2,compound,4,no
分开,2,compound,2,no
分成,2,compound,5,no
分手,2,compound,4,no
分担,2,compound,7,no
分支,2,compound,7,no
分散,2,compound,4,no
分数,2,compound,2,no
分明,2,compound,7,no
分析,2,compound,5,no
分歧,2,compound,7,no
分泌,2,compound,7,no
分离,2,compound,5,no
分类,2,compound,5,no
分红,2,compound,7,no
分组,2,compound,3,no
分裂,2,compound,6,no
分解,2,compound,5,no
分赃,2,compound,7,no
分辨,2,compound,7,no
分配,2,compound,3,no
分量,2,compound,7,no
分钟,2,compound,2,no
切,1,single,4,no
切割,2,compound,7,no
切实,2,compound,6,no
切断,2,compound,7,no
切身,2,compound,7,no
切除,2,compound,7,no
刊物,2,compound,7,no
刊登,2,compound,7,no
刑法,2,compound,7,no
划,1,single,4,no
划分,2,compound,5,no
划时代,3,compound,7,no
划算,2,compound,7,no
划船,2,compound,3,no
列,1,single,4,no
列为,2,compound,4,no
列举,2,compound,7,no
列入,2,compound,4,no
列车,2,compound,4,no
则,1,single,7,no
刚,1,single,2,no
刚刚,2,compound,2,no
刚好,2,compound,6,no
刚才,2,compound,2,no
刚毅,2,compound,7,no
创,1,single,7,no
创业,2,compound,3,no
创伤,2,compound,7,no
创作,2,compound,3,no
创办,2,compound,6,no
创始人,3,compound,7,no
创建,2,compound,6,no
创意,2,compound,6,no
创新,2,compound,3,no
创立,2,compound,5,no
创造,2,compound,3,no
初,1,single,3,no
初一,2,compound,3,no
初中,2,compound,3,no
初期,2,compound,5,no
初次,2,compound,7,no
初步,2,compound,3,no
初等,2,compound,6,no
初级,2,compound,3,no
初衷,2,compound,7,no
删,1,single,7,no
删除,2,compound,7,no
判,1,single,6,no
判决,2,compound,7,no
判处,2,compound,7,no
判定,2,compound,7,no
判断,2,compound,3,no
刨,1,single,7,no
利,1,single,6,no
利害,2,compound,7,no
利息,2,compound,4,no
利润,2,compound,5,no
利率,2,compound,7,no
利用,2,compound,3,no
利益,2,compound,4,no
利索,2,compound,7,no
别,1,single,1,no
别人,2,compound,1,no
别具匠心,4,compound,7,no
别墅,2,compound,7,no
别扭,2,compound,7,no
别提了,3,compound,7,no
别的,2,compound,1,no
别看,2,compound,7,no
别致,2,compound,7,no
别说,2,compound,7,no
刮,1,single,6,no
刮风,2,compound,7,no
到,1,single,1,no
到位,2,compound,7,no
到处,2,compound,2,no
到头来,3,compound,7,no
到底,2,compound,3,no
到期,2,compound,6,no
到来,2,compound,5,no
到达,2,compound,3,no
制,1,single,7,no
制作,2,compound,3,no
制品,2,compound,7,no
制定,2,compound,3,no
制度,2,compound,3,no
制成,2,compound,5,no
制服,2,compound,7,no
制止,2,compound,7,no
制约,2,compound,5,no
制裁,2,compound,7,no
制订,2,compound,4,no
制造,2,compound,3,no
刷,1,single,4,no
刷子,2,compound,4,no
刷新,2,compound,7,no
刷牙,2,compound,4,no
券,1,single,6,no
刹车,2,compound,7,no
刺,1,single,4,no
刺激,2,compound,4,no
刺绣,2,compound,7,no
刺耳,2,compound,7,no
刺骨,2,compound,7,no
刻,1,single,2,no
刻意,2,compound,7,no
刻舟求剑,4,compound,7,no
刻苦,2,compound,7,no
剂,1,single,7,no
剃,1,single,7,no
削,1,single,7,no
削弱,2,compound,7,no
前,1,single,1,no
前不久,3,compound,7,no
前仰后合,4,compound,7,no
前任,2,compound,7,no
前台,2,compound,7,no
前后,2,compound,3,no
前夕,2,compound,7,no
前天,2,compound,1,no
前头,2,compound,4,no
前年,2,compound,2,no
前往,2,compound,3,no
前所未有,4,compound,7,no
前提,2,compound,5,no
前方,2,compound,6,no
前无古人,4,compound,7,no
前景,2,compound,5,no
前期,2,compound,7,no
前来,2,compound,6,no
前沿,2,compound,7,no
前线,2,compound,7,no
前者,2,compound,7,no
前赴后继,4,compound,7,no
前辈,2,compound,7,no
前边,2,compound,1,no
前进,2,compound,3,no
前途,2,compound,4,no
前面,2,compound,3,no
剑,1,single,6,no
剔除,2,compound,7,no
剥,1,single,7,no
剥削,2,compound,7,no
剥夺,2,compound,7,no
剧,1,single,6,no
剧团,2,compound,7,no
剧场,2,compound,3,no
剧情,2,compound,7,no
剧本,2,compound,5,no
剧烈,2,compound,7,no
剧目,2,compound,7,no
剧组,2,compound,7,no
剧院,2,compound,7,no
剩,1,single,5,no
剩下,2,compound,5,no
剩余,2,compound,7,no
剪,1,single,5,no
剪刀,2,compound,5,no
剪子,2,compound,5,no
副,1,single,6,no
副作用,3,compound,7,no
割,1,single,7,no
劈,1,single,7,no
力,1,single,3,no
力不从心,4,compound,7,no
力争,2,compound,7,no
力度,2,compound,7,no
力所能及,4,compound,7,no
力气,2,compound,4,no
力求,2,compound,7,no
力量,2,compound,3,no
劝,1,single,5,no
劝告,2,compound,7,no
劝说,2,compound,7,no
劝阻,2,compound,7,no
办,1,single,2,no
办不到,3,compound,7,no
办事,2,compound,4,no
办事处,3,compound,6,no
办公,2,compound,6,no
办公室,3,compound,2,no
办学,2,compound,6,no
办法,2,compound,2,no
办理,2,compound,3,no
功,1,single,7,no
功力,2,compound,7,no
功劳,2,compound,7,no
功夫,2,compound,3,no
功底,2,compound,7,no
功效,2,compound,7,no
功率,2,compound,7,no
功能,2,compound,3,no
功臣,2,compound,7,no
功课,2,compound,3,no
加,1,single,2,no
加上,2,compound,5,no
加以,2,compound,5,no
加入,2,compound,4,no
加剧,2,compound,7,no
加工,2,compound,3,no
加强,2,compound,3,no
加快,2,compound,3,no
加油,2,compound,2,no
加油站,3,compound,4,no
加深,2,compound,7,no
加热,2,compound,5,no
加班,2,compound,4,no
加盟,2,compound,6,no
加紧,2,compound,7,no
加速,2,compound,5,no
加重,2,compound,7,no
务实,2,compound,7,no
务必,2,compound,7,no
劣势,2,compound,7,no
劣质,2,compound,7,no
动,1,single,1,no
动不动,3,compound,7,no
动人,2,compound,3,no
动作,2,compound,1,no
动力,2,compound,3,no
动向,2,compound,7,no
动听,2,compound,7,no
动员,2,compound,5,no
动工,2,compound,7,no
动弹,2,compound,7,no
动态,2,compound,5,no
动感,2,compound,7,no
动手,2,compound,5,no
动摇,2,compound,4,no
动机,2,compound,5,no
动物,2,compound,2,no
动物园,3,compound,2,no
动用,2,compound,7,no
动画,2,compound,6,no
动画片,3,compound,4,no
动脉,2,compound,7,no
动荡,2,compound,7,no
动身,2,compound,7,no
动静,2,compound,7,no
助威,2,compound,7,no
助手,2,compound,5,no
助理,2,compound,5,no
努力,2,compound,2,no
劫,1,single,7,no
劫持,2,compound,7,no
励志,2,compound,7,no
劲头,2,compound,7,no
劳务,2,compound,7,no
劳动,2,compound,5,no
劳动力,3,compound,7,no
劳累,2,compound,7,no
势不可当,4,compound,7,no
势力,2,compound,5,no
势头,2,compound,7,no
势必,2,compound,7,no
勇于,2,compound,7,no
勇往直前,4,compound,7,no
勇敢,2,compound,4,no
勇气,2,compound,4,no
勉强,2,compound,7,no
勋章,2,compound,7,no
勒,1,single,7,no
勘探,2,compound,7,no
募捐,2,compound,7,no
勤劳,2,compound,7,no
勤奋,2,compound,5,no
勤工俭学,4,compound,7,no
勤快,2,compound,7,no
勺,1,single,6,no
勾,1,single,7,no
勾画,2,compound,7,no
